review,sentiment,verified,topic,sentiment_mostly,topic_label
gatwick lgw lanzarote ace havent flown ba sometime honest desire fly ba anytime soon plane airbus 320 like bus uncomfortable hard upright seats even sure recline sat row 11 outward inbound flights cabin temperature far hot stuffy although seemed issue 4 rows front back plane much cooler came return flight bad headaches food simply awful thank goodness ate proper breakfast boarding minuscule roll wrap hardly enough feed child topic food suitable young toddler child option service ok nothing complain matter fact despite previous comments plane clean etc flew route october last year uk holiday airline round far superior,0.0762820512820512,0,5,negative,meal-economy-cabin-food-would
business club world product feels really old seats narrow standards world class airline innovative came feels narrow dated match even air india modern flat seats dreamliner food ok nothing special service also ok lacked touches like smiles hot towels amenity kits cheap young indian crew members delhi route noticeably better older london based british crew plane old slightly grubby 747 basically everything mediocre adequate overall impression product past prime 1990s old planes old crew old seats old ife ba losing ground emirates also european carriers like lh af feels like 1970s 1980s ba transformed,0.1133509700176367,0,8,positive,good-flight-food-crew-cabin
trip hamburg booked day travel great value money outbound flight refurbished a320 great new cabin comfortable seats enough legroom great new lighting return another a320 class refurbished definitely good refitted,0.4191919191919191,0,8,positive,good-flight-food-crew-cabin
today san francisco heathrow business class always delight flying ba staff helpful polite fact couldnt enough seats comfortable entertainment ok food satisfactory criticism outbound flight served lunch immediately taking wait neatly 7 hours light snack landing want raid larder eat fattening foods left starving still find overall experience ba far superior airline,0.1975,0,8,positive,good-flight-food-crew-cabin
ba gold card holder frequent business traveller ba replaced business class seats short haul flights seats cramped 64 could sit without great discomfort shows complete contempt bas customers first encountered round trip brussels eurostar future air france also gave gold card short hauls management confident customer base give us less space easyjet offers,0.0429487179487179,0,2,negative,class-business-ba-first-food
a380 excellent breath fresh air comparison typical tired planes ba mixed fleet crew friendly enthusiastic food onboard excellent received first choice club kitchen stocked selection delicious sweet savoury snacks upper deck excellent quiet private approx 20 seats forward section entertainment good larger screen found 747777 cabin clean general felt fresh new gripe still climb passenger seated aisle ying yang layout,0.3356301652892561,0,8,positive,good-flight-food-crew-cabin
lhr brussels back reward flight pleasant even though quick hop across channel time enjoy cream tea outbound flight quality tea drink best ive tasted sky champagne nice business lounge brussels pleasant recommended,0.6433333333333333,0,9,positive,flight-crew-service-cabin-food
15 march 2015 returned ba last 3 flights solely due avios companion coupon purchased tkt bossy cabin crew like ba remember glory days gt always welcome skimpy one nibbles wine good flight south america routes still dogged ageing 747 opposed lufthansas modern upgraded fleet outbound lhr tv didnt work credit 3000 avios food okay snacks long flight poor klm af better,0.1931818181818182,0,8,positive,good-flight-food-crew-cabin
a319 a320 time directions staff professional polite sandwich choice snacks crisps biscuits chocolate raisins well complementary drinks including alcohol smooth geneva airport stuck 40minute passport queue lgw way bas fault course followed long walk around renovation work airport shuttle train station rare occasion ba cheaper competition route balance dont think ba experience much better lowcost competition unless fly heathrow terminal 5 much nicer gatwick although food drink free choice quite limited eg british beer option buy something substantial youre hungry snack bit stingy way back thought might get newspapers didnt balance perfectly fine wouldnt pay extra ba id actually rather choice friendliness flexibility get easyjet,0.2139455782312924,0,3,positive,flight-lounge-good-boarding-time
many negative reviews ba still mustered courage book trip chicago sfo begin reached mumbai airport online check printouts 4 hours scheduled departure pleasantly surprised see ba staff ready check baggage thru checked chicago 5 hour halt lhr london heathrow terminal 5 chaotic say least security taking forever case 45 min clear hand baggage gave us 3 hours boarded chicago flight comfortable next connection chicago sfo aa bit messy cabin space full last minute checkin hand baggage enforced sfolhrdel flight sfolhr got delayed checkin pleasant though connection time two flights 80 minutes delay margin 35 minutes requested flight purser let us disembark anyone else said take connection even make somehow baggage wont much assistance even disembarking last met ba representative gate took us thru fast track channel made flight record 20 minutes went well except one tiny hitch one piece baggage never made next flight,0.1129629629629629,0,4,positive,flight-ba-us-hours-london
seats plenty space food poor inflight entertainment system rubbish screens small picture quality terrible liked fact cabin crew mature people service far attentive first time flown ba 15 years try avoid future much better flights airlines,0.0826923076923076,0,8,negative,good-flight-food-crew-cabin
punta cana gatwick two good flights orderly checkin great crew food mostly quite good although salad going comprise lettuce leaves chopped tomato frankly dont bother flights pretty much time busy breakfast arrival london poor ife horrendously behind competitors really dire ran options half hour airlines offer thousands films programmes crew best part ba seats catering much check excellent ends minor system glitch punta cana meant short delay member staff came queue keep us informed top notch,0.2757407407407408,0,9,positive,flight-crew-service-cabin-food
cunlgw 11 march last time ever travel business class ba lounge facilities cancun voucher offered use departure area food outlets board usual gymnastics get seats ran food choices dinner limited choice breakfast tea served cup without saucer cabin staff excessively noisy galley throughout flight better value cattle class,-0.0119047619047618,0,2,negative,class-business-ba-first-food
health issue chose fly business class sydney singapore singapore heathrow heathrow mykonos returned ba15 6th october seated seat 16k ways main problem time got meal time whatever chosen menu run mistake didnt meals menu often would call drink seemed forget another seat morning diabetic go front ask something eat hard people sleeping didnt want disturb anyone,0.175,0,5,positive,meal-economy-cabin-food-would
via lhr outbound flight yyzlhr delayed hour good thing sent text message well ahead time boarding quick efficient flight entertainment ife superb plenty good choices latest releases probably best ive seen economy class service ok normal b777 great im 6ft 4in asked bulkhead seats ordered special meal ready four sections journey lhrdxb portion good b747 way back dxblhr great b777 took 320pm outbound flight right business completed opposed taking 12am flights offered air carriers lhryyz flew new dreamliner 787 impressed seat configuration space 777 comfortable pleased bas service comfort,0.5070263863121006,0,8,positive,good-flight-food-crew-cabin
airways business class outclassed rivals lay seats needs sorting expect people step seat extended order get seating area inflight food poor drinks offered occasionally 34 times ten hour flight slightly warm coffee ran ice idea selection food choose business class galley joke non business class passengers used business class toilet helped food inflight entertainment poor terrace lounge gatwick outdated hot food apart porridge checked 900am pieces cold toast plus usual cold meats cheese booking business class british airways definitely worth money,-0.1785555555555555,0,2,negative,class-business-ba-first-food
fan ba club world business class configuration travel agent came direct flight seating head toe allows get 8 seats across compared competitors normal 7 flight 11 rows gave 11 extra seats good bean counters cause problems passengers flight mle lgw 10 hrs 35 minutes 11b facing forward bed position feet drop stool fixed back 10b passenger 10a facing back step legs exit seat kicked number times long flight illegal drink alcohol airport male take looking forward cold lager drinks trolley came beer including lager warm fa said means cooling lager board cannot drink warm lager spirit drinker went without settled watch film entertainment system would work 15 minutes shut entertainment system found adjustment buttons seat appear working either sitting lying risk kicked 2 meal services flight first one ok came second one got last row cabin run food could offer salad best flight world arrived lgw economy bags came first club bags priority tags attached came last correspondence ba customer relations stated traveled cabin originally booked however meals serve inflight entertainment system complimentary included fare ba website description service includes 1 extensive flight entertainment system 2 seat converts 4 key positions 3 choice light meal four course dining ba claimed worlds favorite airline mine also clam fly serve well say fly mle lgw bt quite sure service came,0.1864478114478114,0,7,positive,seat-economy-flight-seats-premium
europe lhr frankfurt rtn outbound flight great a320 new seats comfortable great food good service aircraft return leg old a319 rather dirty quite shabby looking inside however purser working club europe outstanding,0.3732954545454546,0,8,positive,good-flight-food-crew-cabin
back cape town 28th february 2015 booked seats beforehand make sure front row seats get plane discover contrary webview displayed bang smack middle row seat complained ba told maps see bacom representative seats board flights cannot guarantee seat exactly shown website configuration vary depending aircraft youre travelling total rip seats extremely cramped inflight entertainment system keep failing food dished tidied away flight attended disappeared completely absolutely water drinks offered two hours landing ba need get act together invest better aircrafts clapped 747s even first class looked shoddy,0.0519230769230769,0,6,negative,airways-british-ba-flight-seats
ba general particular flight flew lhrabv saturday 7th march friday 6th flight rescheduled due technical issues anyone familiar route know service onboard sometimes consistent say transatlantic routes considering flight delayed 23 hours one would though cabin crew would attentive say way unprofessional hurry give drink meal barely saw duty free sped cabin faster usian bolt landing immigration cards handed landing part way completing mine heard cabin crew 10 minutes landing announcement seat sat broken ife screen hinge would swing back closed position fortunately cabin full first route sadly seat chose also ife issue minor one annoying nonetheless third time lucky hussar must add choice films rather poor food would good save main menu choice chickpea tagine chicken african stew region africa stew pertain lord knows anyway opted chicken must say supremely underwhelmed nothing short school dinner flavourless unappetising,0.0189655172413793,0,9,negative,flight-crew-service-cabin-food
lhr yvr 100315 narrow seats without much legroom food acceptable nothing special upgrade option due restrictions avios programme overall happy,-0.0279761904761904,0,1,negative,world-club-traveller-seat-plus
budapest back club class first leg bad apart ridiculously narrow seat exactly economy seat spare one usually seats moved wider narrow seat middle return terrible ba pay cub europe travellers use fast track security disgraceful especially particularly slow inefficient lounge mediocre best absolutely worth paying club ba need get grip falling standards increased prices,-0.1066666666666666,0,2,negative,class-business-ba-first-food
house tuscany fly often used fly certain yellowbluewhite budget carrier stansted got fed treated like inconvenience fas consistently spoke poor english silver card holder wife enjoyed nice breakfast lounge busy seated exit rows selected left better club europe space last month bought economy opposed club feel represents poor value plane nice new a320 new seats spotless nice snack flights gin tonics wife driving arrival fas great friendly treated us like customers like cattle funnily enough flights pushed back early arrived early flight home bit rough due high winds around pisa reassuring comment pa system thoughtful touch nervous flyers wife included ba best either getting right spectacularly wrong never appears anything middle flying 4 weeks time look forward,0.2003977272727272,0,3,positive,flight-lounge-good-boarding-time
bangkok thai airways lovely fly great choice food good leg room expecting least level comfort service ba leg room terrible hour take lady front put chair full recline made space front claustrophobic couldnt see tv screen close face well sit awkward position long legs couldnt put front uncomfortable food dire cheap pasta minuscule fish rice fortnight eating rice would nice something different ba actually read take notice negative reviews wasting time,0.0605263157894736,0,7,negative,seat-economy-flight-seats-premium
booked long weekend break ba nyc including flights manchester accommodation deliberately selected ba flight option round trip save change terminals london heathrow booked us online 24 hours travel discovered long haul flights changed american airlines 5th 9th march meant change terminals t5 t3 little time following flight manchester even priority transfer notes close call stressful helped fact got held trying leave t5 due closed door flight aa ok food outward return legs disgusting expected ba web site allowed book arrival transfer refused allow book return organise rated travel experience questions 7 8 based american airlines flights nyc ba flights manchester heathrow great also struggled aa website trying check return flights,-0.0145833333333333,0,6,negative,airways-british-ba-flight-seats
seat pitch comfort good snack perfectly adequate bar service diabolical husband asked beer bordering warm asked bacardi diet coke advised run bacardi bearing mind one first served settled white wine tepid add ice flight husband asked second beer told save beers return flight crew slightly older obviously experienced point everything automatically actually listening passengers return flight received almost service allowed one beer bacardi disappointing wanted relax celebrate anniversary inflight drink return crew slightly attentive good old ba customer service missing,0.2094444444444444,0,9,positive,flight-crew-service-cabin-food
time reduced leg room club europe dont bother different economy colleague sat legs splayed jammed seat front save money fly back spend considerable savings better hotel better holiday whatever good crew food though,0.3055555555555556,0,7,positive,seat-economy-flight-seats-premium
seat 1a upgraded a320 directions check t5 quick galleries lounge fine always departed time breakfast served pretty nice crew much room really business class appears getting less return check quick although security sofia slow lounge worth using flight delayed around hour due weather away decent meal served yet another nice crew landed around 30 min late remote stand bags belt time reached,0.1189305555555555,0,3,positive,flight-lounge-good-boarding-time
lhr sin aircraft boeing 747400 tired old ife rebooted system yet date like ba aircraft seating cover club world seat kept coming aircraft seemed tired food good standard crew helpful always fly ba love boeing 747 unfortunately 747 go point,0.0616666666666666,0,8,negative,good-flight-food-crew-cabin
27th feb2nd mar seat a1 a320 directions check t5 quick used ba galleries south lounge good ever boarding time departure arrival new business seats aircraft comfortable enough food breakfast crew outbound good bags waiting immigration sofia return check quick although security check slow lounge sofia dreadfully dull facilities food drinks passengers would better using general airport facilities departure almost hour late arrival due weather heathrow otherwise crew great lunch served,0.2256331168831169,0,3,positive,flight-lounge-good-boarding-time
flight gatwick barcelona although ba flight number operated vueling meant couldnt use ba lounge despite silver executive club membership didnt choose vueling impression chosen ba would get ba perks flight entertainment hence 15 0 course,0.0,0,0,negative,ba-airline-flight-service-one
worldwide mostly business business class dont think ever flight ba wasnt without issue recently first time checked find club class sold lets call greed disgusting practice planes usually dirty get bumped economy food awful cabin crew mostly helpful friendly dont see apart meal time even use call button go,-0.1256172839506172,0,2,negative,class-business-ba-first-food
cancelled explanation offer help whilst stay 2 extra days thailand flight bangkok heathrow horrendous travelled world traveller plus total waste money served meal within first couple hours 12 hour 35 minute flight offered beef fish actually chicken apart tub ice cream next meal another 89 hours meal arrive pasta chicken asked chicken fish also vile sent back judging back food going aisle several others went back cabin cup tea advised wanted tea could retain paper cup running like 3rd world airline ba supposedly flagship airline country absolute disgrace flown 40 years never ba,-0.0549370659722222,0,5,negative,meal-economy-cabin-food-would
sfo milan via heathrow 214 returned 221 outbound rescheduled due changes requested companys business partner milan third reschedule ba charged 43340 53390 27500 successively basic 182200 economy flight airline experience incredibly travel agency could reserve window seat ahead time unless paid extra 5300 flight given aisle seat outbound flight anyway overseas legs 747s extremely cramped someone 6 ft tall way antiquated inflight display work way back headphone jack broken left heathrow 90 minutes late due computer glitch next 12 hours ba website indicated time arrival wife waited two hours extra sfo overall poor experience avoid ba whenever possible,-0.0372058823529411,0,4,negative,flight-ba-us-hours-london
flight cape town heathrow ba0042 30115 miserable experience entertainment system available three hours despite told could easily reset one available become available lightsout time seat would recline possible focus screen reclined seat front close quarters two stewardesses thought seat belt preventing seat reclining reason one else came investigate one seemed care needed stand long periods relieve back polite patient good several questions often seats serviced entertainment system unreliable often seat belts checked mine kept slipping customer services want chose ba future ignored addressing issues wrote many doubts,0.0023809523809523,0,7,negative,seat-economy-flight-seats-premium
airways general onboard services first generally acceptable however airline refuses acknowledge premium ground services added paid first class passengers ground services special assistance transfers widely available carriers first class passengers sorely lacking ba ex lufthansa first class terminal transfers fra others even gold executive club top tier member nothing available even call request assistance longhaul first flights ex lhr hkg involve changes planes t3 t5 lhr ba needs wake examine overall first product upgrades first cabin also marginal packing 14 narrow even new a380s seats first puts airline huge disadvantage oneworld carriers true first product ex cathay 8 true suites first wake ba premium fare paying customers irate lack first product amenities including full ground support especially upon special request paying first passengers,0.2016338500209467,0,2,positive,class-business-ba-first-food
mexico cancun gatwick economy entertainment fine food ok spacious seats nice crew excellent landing shall fly ba,0.6633333333333333,0,8,positive,good-flight-food-crew-cabin
ba 6th february goa three flights starting manchester outbound journey upgraded premium economy fantastic comfortable food much nicer way back economy family 4 split aisle much nicer sit together youngest awfully sick think result turbulence well sleep deprivation bless steward cleaned however sat 10 hours effects nothing anyone could done however staff always friendly nothing seems trouble would certainly fly next time prices rocketed much room economy seats reclined theres little room passenger front kept putting hands back head rest covered tv screen keep moving one bit advice stewards make sure meal times vigilant ensuring passengers put seats,0.1407589285714285,0,5,positive,meal-economy-cabin-food-would
lhrjfklhr february enjoyed excellent service sectors used avios points flights booked world traveller plus moment boarded lhr terminal 5 addressed name throughout flight ba executive club silver card cabin crew couldnt friendly yet discreet offered glass champagne extra wine post dinner drinks given warm welcome return jfk surprised pleased given upgrade club world spite travelling reward flight meant able use preflight supper jfk lounge much better eating flight able maximise sleep couldnt pleased service received legs ba gets right class friendly personal yet unobtrusive service,0.4481954887218045,0,1,positive,world-club-traveller-seat-plus
flew eze back lhr longest flight ba network direction crew brilliant nothing much trouble ife rather dated choices average food ok better last year route actually tasty steak eze pink great full english breakfast best avoided continental choice excellent schedule ways landed 30 minutes early ways baggage arrived promptly long queues eze buenos aires fly route perhaps twice year 3 years ago pretty diabolical despite cutbacks crew seem much friendly food slowly improving direct flights lhr,0.2634259259259259,0,8,positive,good-flight-food-crew-cabin
club world disappointment continues ba a380 club world seat theory flagship plane flagship business class seat regular traveller ba know club product well seat lot cramped older 777 product ba risk downsize product insulting regular traveller notice take offence fly someone else bit like ba first product used caviar jfk route silver plated cutlery krug champagne dont notice used experience meanwhile prices shot quality shot downwards disappointing,-0.0737037037037037,0,0,negative,ba-airline-flight-service-one
ba2043 gatwick male world traveller plus plane boeing 777 old thus entertainment screen small main dissatisfaction food going worst ever long haul coming back much better choices ran cabin crew got comment someone last unfortunately sir finally got choice captain gave first choice airlines particularly middle east far east based much better job,-0.0603645833333333,0,2,negative,class-business-ba-first-food
st vincent late liat airways landed barbados 1750 1755 flight gatwick ba virgin flights gatwick still tarmac virgin passengers quickly met representative sent flight ba customers fend therefore missed flight meant pleading seat 2110 hrs flight good customer relations add supervisor check brilliant though,0.1458333333333333,0,4,positive,flight-ba-us-hours-london
friday 13th flight delayed almost hour despite informed lounge everything time reason provided captain late inbound aircraft third late running ba flight many weeks apologies rather matter fact explanation flight deck surly cabin crew clearly wanted somewhere else looking guests board two flights coming month ba rather regretting booked carrier,0.0277777777777777,0,4,negative,flight-ba-us-hours-london
appalling flight delayed ten minutes departing rome lhr result one passenger decided going miss connection lhr allowed disembark thus leading delay departure rome 1 hour 30 minutes consequent late arrival lhr missed connecting flight abandoned heathrow 1030 sunday night book new flights miss day work find hotel night ground staff use whatsoever staff totally unhelpful taking things logical conclusion stop passengers disembarking departure thus delaying flight ad infinitum correspondence contact ba joke since,0.0337662337662337,0,4,negative,flight-ba-us-hours-london
travelled ba recently upgraded bronze would thought perks wrong 15 year old son travelled lhrnyc ba codeshare american airlines couldnt check online stood long queue couldnt book aisle seat either ba airport apparently couldnt help codeshare even though bought ba flight time seats reasonable size coming back flew washington dulles airport snow storm freezing plane airbus 380 supposed leave 635pm showing departing time 615 pm 21st feb ba announced 20 min delay sounded reasonable considering weather outside planes delayed cancelled boarded plane announced plane heavy pushed much snow behind plane called snow ploughs sat plane 6 hours food refreshments except water nowhere us go apparently couldnt get plane doesnt take rocket scientist work snow huge airplane would large problems final straw 5 hrs third attempt move plane sit another 45 mins defrosting wings british airways prepared cancel reschedule flight instead made us sit like cattle airplane disgrace probably put bad weather negligence bad planning bad management part time look new airline fly,-0.0687020073180787,0,4,negative,flight-ba-us-hours-london
dubai travelled 945pm outgoing 320pm incoming heathrow travelled economy seats cramped hard freezing cold cold fact passengers wore coats blankets well food awful choice whatsoever asked coffee cold wait hour ask received flight attendants flights look smart appeared want perform duties quickly possible without care passengers wishes could stand chat back flight catch better flights easyjet,-0.2502380952380952,0,9,negative,flight-crew-service-cabin-food
washington a380 upper deck club world return crew fantastic aircraft clean seats comfy food excellent ways cannot pick fault anything apart advertise 50k window seat fact actually cannot see window seat think time ba invested money gatwick club world cabins heathrow product 100 times better price difference reflect difference standard service product delivered,0.3238095238095238,0,8,positive,good-flight-food-crew-cabin
return outbound flight ok nothing special always seats new fitted seats european flight meal abysmal compared af return flight really annoying one fa rude looked bored tired last flight day showed interest collecting used cups know short flight unacceptable shame see great airline declining like,-0.0187721369539551,0,0,negative,ba-airline-flight-service-one
travelled geneva return economy lgw excellent flights time comfortable board b737436 gdocwgdocx ba provide nice complimentary breakfast ba2736 drinks snack return ba2737 hesitation recommend,0.484,0,3,positive,flight-lounge-good-boarding-time
0058 cape town london heathrow seats 03a 04a check directed club world check one bags labelled first priority label little annoying way first luggage last carousel boarding via gate 2 world traveller plus section annoying happened boarding disembarking way electrical problems entertainment lighting resolved two hours first amenity bags board sleep suit offered board either seat buddy dining kept collapsing 1st month new wine list available one glass mersault board offered 2 last months whites alternative butter breakfast rancid neednt worried bag without priority label came bags first luggage came long classes travel cleared baggage hall disembark door 1 however crew pleasant apologetic pay extra back club world us time start trying airlines well,-0.0049526515151515,0,3,negative,flight-lounge-good-boarding-time
laxlhr bas new a380 crew rightfully proud new aircraft could stop telling passengers status seat picked 53k upper deck couldnt believe cramped long journey divider partition covered red wine stains previous trip staff seemed nonchalant cleanliness available width bas offering big disappointment whilst socially awkward individuals might enjoy clandestine surroundings one favour casketfeel club world a380 787 chance hone business class offering much criticism execution flight prompt pushed back schedule fly lot work privileged enjoy premium cabins poor attention detail slow service dont inspire return specific carrier one alcoholic drink offered take familiar menu wheeled bas menu flight identical return lhrmialhr leg took back early december lacklustre choices infamous warm chicken breast salad maybe tired didnt endear needs better recently flew a380 af lax business role reversal limp greasy bacon sandwich af either lax teminal b massive improvement years fast immigration pleasant design leader aspiring us airports improve standards get rid carpet underfoot although summary solely enough demanding arena availing premium cabin experiences quite opposite,0.0602207792207792,0,9,negative,flight-crew-service-cabin-food
end oneworld rtw trip disappointment mindnumbing trip flight connections ba ba 15 minute walk last gate b concourse get 1215 minute bus ride escorted fc cabin reminded rabbit warren airplane aisle narrow impossible put carryon bag overhead seat claustrophobic seat strange narrow difficult sleep least 67 narrower seats cx aa strange recline mechanism normally adjust recline foot rest separately seat reclines one motion cant fine tune like airlines menu looked fantastic apps good salad nothing special main course indian style lamb virtually inedible cheeses good desserts wines ok evod standards competition fewer movies tv selections either aa cx crew fine stick aacx,0.0263852813852813,0,2,negative,class-business-ba-first-food
crew polite unfortunately ba ran chicken ran wine ran soft drinks food awful inflight service disaster work properly 12 hours 20 mins flight everything counts obviously ba overlooked fair cabin crew polite accommodating never fly ba,-0.2125,0,5,negative,meal-economy-cabin-food-would
travelled daughter 20 month old baby london travelled first class trip last year without daughter son naturally little bit nervous travelling baby staff accommodating helpful friendly nothing worry staff legs superb every respect food excellent first class sleeping pods excellent every respect comfortable clean well appointed travel british airways every time could fault way one minor thing fault british airways call flight dedicated boarding row first class passengers seemed everyone able use lane means join queue rather walk straight know sounds rather pathetic surely one prepared pay additional fare one entitled form privileges travelled british airways many occasions time wonderful experiences,0.2621666666666666,0,6,positive,airways-british-ba-flight-seats
f class a380 iadlhriad iad lounge charming great bar nice concorde dining room good service nice food visit excellent soup greeting staff nice bartenders knew job slightest downfall club class section lounge finger sandwiches dry sand flavorful station manager captain inflight crew kind generous time food decent champagne great ifs strange easy use got help fas flights arrival t5 shocking like heard rabid bovine charging exits shoved like sardines small trains nothing hold onto everyone started tumble processing fast track however breeze return f check far end terminal agent counter personality wall paper paste concorde room staff delightful breakfast nice massage ok train gate nearly terror arrival boarding first snap fas top notch food ok arrival iad joyus surgery long walks confusing machines little help overall reading much negative ba least made feel special every stop except check t5,0.2557180059523809,0,3,positive,flight-lounge-good-boarding-time
flight johannesburg london shocked find cramped seating conditions world traveller economy class section able secure aisle seat would made minimal difference anyway allocated middle seat 3 like many men women 6 ft long legs acute discomfort experienced manifest start flight end 10 hours difficult stretch legs times stand seat alleviate leg cramp also caused considerable back pain offer swap seats lady adjacent aisle seat unwilling prerogative became necessary disturb number occasions take walk along aisles order alleviate leg cramps cabin staff cooperative allowing use one seats order stretch legs return mine period turbulence reading similar reviews make wonder british airways bother take notice continue treat passengers customers appalling fashion 10 years ago experienced appalling flight buenos aires london via british airways albeit different reasons swore would never use felt would give one chance mistake worlds favourite airline dont make laugh,0.093,0,7,neutral,seat-economy-flight-seats-premium
boston called queen sky grandmother sky went wtp ancient 747 tiny monitors badly scratched screen awful selection movies music food ok crew good worth money better economy,0.0085714285714285,0,8,negative,good-flight-food-crew-cabin
trip got good start north lounge busy made whole experience relaxing rather endurance test busy nice early light lunch aircraft new a321 like plane rammed end end plane new club europe seats reminded well ba seem missing opportunity develop product could really high quality isnt unless seated row 1 leg room appalling economy old ce seat centre seat 3 seats table quite logical escapes seems imply suits ba whim seat three passengers two grand opportunity stand competition clearly establish comfortable wide ce seat time justify higher pricing wonder ba travel industry awards services provide frustrating another light lunch couple gin tonics nice fas great flight left minutes late whizzed zurich 80 minutes great worlds favourite airline try worlds frustrating airline,0.1569602272727272,0,0,positive,ba-airline-flight-service-one
club world jhb lhr 2101 747 flight experience overall good one sitting upper deck 747 definitely must fair bit quieter main deck check breeze staff desk friendly especially considering travelling loads luggage bicycle etc didnt use lounge know one jnb good boarding took place time offered pre takeoff drinks soon seating take bit delayed smooth non less food leaves lot desired ba salmon main course bland side champagne perfectly chilled desert yummy seat configuration best facing neighbour seat lounging position comfy bit narrow sleeping also bit short taller individuals arrival t5 smooth used fast track lane landing climbing taxi less 30 min would definitely fly ba need look quality food seat configurations future upgrades,0.2217334401709401,0,3,positive,flight-lounge-good-boarding-time
customer last 10 years progressively seen service cleanliness interest client satisfaction decline came back nyclhrdubai trip fly ba several reasons seat business class noticeably filthy crumbs seat hair pillow told attendant fluffed pillow walked away hounded filling breakfast form 5 minutes plane even taken told would get breakfast served raw chicken expressed interest another dish told passengers eaten dishes plane dish taken away follow apologies even extra bag nuts ensure hungry 75 hr flight perhaps disturbing part traveling ba staff unapologetically arrogant disinterested unapproachable response favor customer paying nearly 10000 usd round trip ticket shouldnt afraid speak staff highlight dirty seat food cooked seats two legs broken screen work three legs plenty first class carriers become customer,-0.1641636141636141,0,6,negative,airways-british-ba-flight-seats
amslhrjfk return 26th dec 31st dec amslhrams a321 first thing notice cabin interior although clearly older bird new interior comfortable warm feel yet also modern nice comfy leather seats leg room sufficient flight say 2 hours service expected quick drink nuts though sandwich would nice midmorning flight clearly matching product competition route free newspapers available upon boarding contrary intercontinental stretch lhrjfklhr b744 totally different experience transferring t5 lhr easy enough although got feeling like control passenger flow max hey uk also ba advertise t5 like one building case acceptable found directed bus gate actually board fully booked b744 busses one stairway door available entire plane given 788s completely cold dark occupying airbridges felt totally unnecessary turned dated 744 mostly club world first seats economy plus economy consisted 2 cabin sections together rest plane premium product lose premium clientele warp speed prime example service board nice enough food pretty ok plenty drinks choose seats dated sometimes broken adjustable headrest would adjust slide back slowly problem sectors ife well bring tablet dated worth switching cabin crew made difference though sectors welcoming friendly yet professional helpful arriving early morning jfk course parked hard stand waited turn 20 minutes non ventilated cabin get bus one exit use ba acceptable disembarking commuter plane 100 pax buses well ok fully loaded 744 come,0.1606244260789714,0,3,positive,flight-lounge-good-boarding-time
jnb 14th jan flight ba55 check poor etickets nothing passports destination never problem like quiz pub also advised would pick luggage jnb check jnb mub wasted time looking luggage transferred never liked premium economy seats ba connections jnb made necessary travel ba seats plenty knee room general space good far hard couple hours backside begins suffer crew good far airline food goes reasonable return ba56 29th jan problems seats also toilet nearest seats order without treading people walk end aircraft alternative also sitting premium economy possible see toilet lights behind possible always try use virgin atlantic,0.0384259259259259,0,7,negative,seat-economy-flight-seats-premium
lhr cai new years day business class absolutely superb cabin staff attentive helpful flight time cabin spotless food excellent seats comfortable return flight economy good helpful attendants food fine seats appropriate clean even though flight time high winds present uk landing skilfully executed nervous flyer really could asked two better flights obtained online excellent prices flight prices relatively last minute hesitation flying ba anytime,0.455179797979798,0,8,positive,good-flight-food-crew-cabin
economy legs lower deck a380 professional yet friendly service plenty drink runs meal services seat comfort superior lh af380s travelled elderly passenger attentive gate staff allowed us preboard flights flights arrived ahead schedule far best transatlantic experience a380,0.4458333333333333,0,8,positive,good-flight-food-crew-cabin
singapore return late janearly feb 2015 economy seats relatively comfortable could bit softer away leg ba16 quite good except meal barely edible flight back much improved meal entertainment system repeated issues restarted 4 times another problem return leg ba15 get plane singapore london time online checkin open almost seats choose wanted window seat single window choose moment online checkin opened service flights good feeling bit dehydrated asked plenty water return flight problems staff nice accommodating,0.2385714285714285,0,6,positive,airways-british-ba-flight-seats
flew business class lhrhkg 23115 777200 seats 11 ef checkin ok got started took several minutes woman counter chatting 2 friends lounge good overall bit crowded heated snack type offerings 630pm hot food supplied well cooked presented thai green curry excellent compliments chef boarding time efficient unlike previous ba experience hkg found middle seats plane bit cramped comfortable sleeping inflight food good chicken rice dish wife braised beef says excellent think dessert cheese offered unlike last ba flight 5 weeks ago crew flight excellent friendly attentive ife selection fair screen square small compared a380 small compared cx thanks fas enjoyable trip would fly ba price competitive staffing inconsistencies worry really management issue addressed ba brand would competitive,0.2877011494252874,0,3,positive,flight-lounge-good-boarding-time
club europe flights good cabin staff infact purser flights efficient friendly stewardesses food good lovely hot large portions chickenbeef tasty liked choices given happy new seat configuration airbus like row 8 6 fine id like first row right door noticeably colder stood right row queuing loo bulkhead small open space first row seats loo galley im 5 ft 2 tall slim build found loo cramped looking around couldnt see 13 passengers would fit dont mean way overweight small slanting roof tall big built person would happy gave inflight entertainment 1 obviously dont exist short haul flights seats far upright therefore uncomfortable could recline bit otherwise poor person behind wouldnt space kept sliding forward mine leg rest gone nothing stop moving forward space rows felt lot reduced,0.2029165026892299,0,7,positive,seat-economy-flight-seats-premium
heathrow 23rd january 2015 old 747 old style interior economy real disappointment series long haul flights new cabin really needs replaced anyone flown ba would leave terrible impression seats worn cramped many falling apart outdated ife food drinks service usual good standard though please ba get rid old interior really lets airline nothing passenger experience,-0.0459461279461279,0,8,negative,good-flight-food-crew-cabin
