num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,booking_origin_0,booking_origin_1,booking_origin_2,booking_origin_3,booking_origin_4,booking_origin_5,booking_origin_6,route,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9
1,1,0,9,5,4,6,0,0,0,4.67,0,0,1,0,1,1,1,1,JHBTPE,0,1,1,0,1,0,1,0,0,1
1,0,0,87,5,13,7,0,0,0,4.67,0,0,0,0,0,1,1,1,JHBTPE,0,1,1,0,1,0,1,0,0,1
1,0,0,239,5,16,5,0,0,0,4.67,0,0,0,0,0,1,1,1,JHBTPE,0,1,1,0,1,0,1,0,0,1
2,0,0,105,5,16,4,1,1,0,4.67,1,0,0,0,0,1,1,1,JHBTPE,0,1,1,0,1,0,1,0,0,1
2,1,0,20,5,4,7,1,1,1,4.67,0,0,0,0,0,1,1,1,JHBTPE,0,1,1,0,1,0,1,0,0,1
1,0,0,80,5,18,6,1,0,1,4.67,0,0,0,0,0,1,1,1,JHBTPE,0,1,1,0,1,0,1,0,0,1
2,0,0,140,5,12,3,0,1,1,4.67,0,0,0,0,0,1,1,1,JHBTPE,0,1,1,0,1,0,1,0,0,1
1,0,0,140,5,12,3,0,1,1,4.67,0,0,0,0,0,1,1,1,JHBTPE,0,1,1,0,1,0,1,0,0,1
1,1,0,13,5,2,5,0,0,0,5.13,0,0,0,0,0,1,1,1,JHBWUH,0,1,1,0,1,0,1,0,1,0
2,0,0,3,5,2,5,1,0,1,5.13,0,0,0,0,0,1,1,1,JHBWUH,0,1,1,0,1,0,1,0,1,0
2,0,0,57,5,4,5,1,1,1,7.0,0,0,0,1,0,1,1,1,JOGKIX,0,1,1,0,1,0,1,1,0,0
2,0,0,21,5,10,2,1,0,1,7.0,0,0,0,0,1,0,1,1,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,23,5,2,5,1,0,0,7.0,0,0,0,0,0,1,1,0,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,114,5,3,3,0,0,1,7.0,0,0,0,0,0,1,1,0,JOGKIX,0,1,1,0,1,0,1,1,0,0
4,0,0,256,5,13,5,1,1,1,7.0,1,0,0,0,1,0,1,1,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,37,5,8,2,0,0,0,7.0,0,0,0,0,1,0,1,1,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,55,5,11,7,1,1,0,7.0,0,0,0,0,0,1,1,0,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,208,5,8,7,0,0,0,7.0,0,0,0,0,0,1,1,0,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,412,5,16,3,0,0,1,7.0,0,0,0,0,1,0,1,1,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,370,5,6,7,0,0,0,7.0,0,0,0,0,1,0,1,1,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,1,0,69,5,5,1,1,1,1,7.0,1,0,0,0,1,0,1,1,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,10,5,4,3,0,0,1,7.0,0,0,0,0,1,0,1,1,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,37,5,12,4,1,1,1,7.0,0,0,0,0,0,1,1,0,JOGKIX,0,1,1,0,1,0,1,1,0,0
1,0,0,17,5,0,7,1,1,1,8.83,0,0,1,0,0,1,0,1,JOGMEL,0,1,1,0,1,0,1,1,1,0
2,0,0,15,5,4,4,1,1,1,8.83,0,0,0,0,1,0,1,1,JOGMEL,0,1,1,0,1,0,1,1,1,0
1,0,0,24,5,10,3,1,0,0,8.83,0,0,0,0,1,0,1,1,JOGMEL,0,1,1,0,1,0,1,1,1,0
3,0,0,62,5,12,2,1,1,1,8.83,1,0,0,0,1,0,1,1,JOGOOL,0,1,1,0,1,0,1,1,1,1
2,0,0,199,5,1,7,0,0,0,5.33,0,0,0,0,0,1,0,0,JOGPVG,0,1,1,0,1,1,0,0,0,1
1,0,0,19,5,4,4,1,1,1,5.33,0,0,0,0,1,0,1,1,JOGPVG,0,1,1,0,1,1,0,0,0,1
1,0,0,92,5,4,3,0,0,0,5.33,0,0,0,0,0,1,0,0,JOGPVG,0,1,1,0,1,1,0,0,0,1
2,0,0,170,5,2,1,0,0,0,5.33,1,0,1,0,1,1,1,1,JOGPVG,0,1,1,0,1,1,0,0,0,1
2,0,0,19,5,9,5,0,0,0,5.33,0,0,0,0,0,1,0,0,JOGPVG,0,1,1,0,1,1,0,0,0,1
1,0,0,19,5,3,4,1,1,1,5.33,0,0,0,0,1,0,1,1,JOGPVG,0,1,1,0,1,1,0,0,0,1
1,0,0,19,5,4,2,0,0,0,8.58,0,0,0,0,1,0,1,1,JOGSYD,0,1,1,0,1,1,0,0,1,0
1,0,0,67,5,11,6,0,0,0,8.58,0,0,1,0,0,1,0,1,JOGSYD,0,1,1,0,1,1,0,0,1,0
1,0,0,34,5,23,5,1,1,1,8.58,0,0,1,0,0,1,0,1,JOGSYD,0,1,1,0,1,1,0,0,1,0
2,0,0,125,5,8,4,1,0,1,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,0,0,85,5,1,3,0,0,0,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,0,0,114,5,8,2,0,0,0,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
6,1,0,379,5,5,3,1,1,0,4.67,0,0,0,0,1,0,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,0,0,121,5,3,1,1,1,1,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,0,0,2,5,5,1,1,1,1,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,1,0,256,5,7,1,0,1,1,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,0,0,123,5,14,6,1,0,0,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,1,0,8,5,2,2,0,0,0,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,0,0,125,5,14,4,1,0,0,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
5,0,0,396,5,11,7,0,0,0,4.67,0,0,0,0,1,0,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,0,0,123,5,14,6,1,0,0,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
6,0,0,42,5,16,4,1,0,0,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
1,0,0,23,5,11,1,0,0,0,4.67,0,0,1,0,1,1,1,1,JOGTPE,0,1,1,0,1,1,0,0,1,1
2,0,0,325,5,16,7,0,0,0,7.0,0,0,0,0,0,1,1,0,KBRKIX,0,1,1,0,1,1,0,1,0,0
1,1,0,108,5,15,6,1,1,0,7.0,0,0,0,0,0,1,1,1,KBRKIX,0,1,1,0,1,1,0,1,0,0
1,0,0,25,5,7,2,1,1,1,7.0,1,0,0,0,0,1,1,1,KBRKIX,0,1,1,0,1,1,0,1,0,0
1,0,0,163,5,16,4,1,0,0,7.0,1,0,0,0,0,1,1,1,KBRKIX,0,1,1,0,1,1,0,1,0,0
8,0,0,286,5,13,1,0,0,1,7.0,0,0,0,0,0,1,1,0,KBRKIX,0,1,1,0,1,1,0,1,0,0
1,1,0,16,5,12,4,0,0,0,7.0,1,0,0,0,0,1,1,1,KBRKIX,0,1,1,0,1,1,0,1,0,0
1,0,0,22,5,23,2,1,1,0,7.0,0,0,0,0,0,1,1,1,KBRKIX,0,1,1,0,1,1,0,1,0,0
1,0,0,44,5,11,5,1,0,0,8.83,1,0,0,0,0,1,1,1,KBRMEL,0,1,1,0,1,1,0,1,1,0
1,1,0,101,5,9,1,0,0,0,8.83,0,0,1,0,0,1,0,1,KBRMEL,0,1,1,0,1,1,0,1,1,0
1,0,0,5,5,4,3,0,1,0,8.83,0,0,1,0,0,1,0,1,KBRMEL,0,1,1,0,1,1,0,1,1,0
2,0,0,2,5,2,6,0,1,0,8.83,0,0,1,0,0,1,0,1,KBRMEL,0,1,1,0,1,1,0,1,1,0
2,0,0,20,5,15,6,0,0,0,6.42,0,0,0,0,0,1,0,0,KBRPEK,0,1,1,0,1,1,1,0,0,0
2,0,0,8,5,12,7,1,0,0,6.42,0,0,0,1,0,1,1,1,KBRPEK,0,1,1,0,1,1,1,0,0,0
2,0,0,17,5,11,4,1,1,1,6.42,1,0,0,0,0,1,0,0,KBRPEK,0,1,1,0,1,1,1,0,0,0
2,1,0,63,5,1,4,1,0,1,5.62,0,0,0,0,0,1,1,1,KBRPER,0,1,1,0,1,1,1,0,0,1
1,1,0,113,5,8,3,1,0,0,5.62,0,0,0,0,0,1,1,1,KBRPER,0,1,1,0,1,1,1,0,0,1
4,0,0,177,5,2,2,1,0,0,5.62,0,0,0,0,0,1,1,1,KBRPER,0,1,1,0,1,1,1,0,0,1
2,0,0,23,5,9,7,0,0,0,6.33,1,0,0,0,0,1,1,1,KBRPUS,1,0,1,1,1,0,0,1,1,1
2,0,0,57,5,12,2,1,0,0,5.33,1,0,0,0,0,1,0,0,KBRPVG,0,1,1,0,1,1,1,0,1,0
1,1,0,9,5,13,5,0,0,1,5.33,0,0,0,0,0,1,0,0,KBRPVG,0,1,1,0,1,1,1,0,1,0
2,0,0,31,5,2,6,1,0,1,8.58,0,0,1,0,0,1,0,1,KBRSYD,0,1,1,0,1,1,1,0,1,1
1,0,0,238,5,9,3,1,0,1,4.67,1,0,0,0,0,1,1,1,KBRTPE,0,1,1,0,1,1,1,1,0,0
1,0,0,40,5,5,6,0,0,1,4.67,1,0,1,0,1,1,1,1,KBRTPE,0,1,1,0,1,1,1,1,0,0
2,0,0,91,5,13,3,1,0,1,4.67,1,0,0,0,0,1,1,1,KBRTPE,0,1,1,0,1,1,1,1,0,0
1,0,0,102,5,9,7,0,0,0,4.67,0,0,1,0,1,1,1,1,KBRTPE,0,1,1,0,1,1,1,1,0,0
5,0,0,240,5,6,1,1,1,1,4.67,1,0,0,0,0,1,1,1,KBRTPE,0,1,1,0,1,1,1,1,0,0
4,1,0,14,5,1,7,1,1,1,7.0,0,0,0,0,0,1,1,0,KBVKIX,1,0,1,1,0,1,0,0,0,1
2,0,0,398,5,21,7,1,0,0,7.0,0,0,0,0,0,1,1,0,KBVKIX,1,0,1,1,0,1,0,0,0,1
3,0,0,185,5,14,1,1,1,1,7.0,0,0,0,0,0,1,1,0,KBVKIX,1,0,1,1,0,1,0,0,0,1
1,1,0,250,5,7,2,0,0,0,7.0,0,0,0,0,0,1,1,0,KBVKIX,1,0,1,1,0,1,0,0,0,1
2,0,0,359,5,2,3,1,0,0,7.0,0,0,0,0,0,1,1,0,KBVKIX,1,0,1,1,0,1,0,0,0,1
2,0,0,44,5,1,4,1,0,0,7.0,0,0,0,0,0,1,1,0,KBVKIX,1,0,1,1,0,1,0,0,0,1
2,0,0,4,5,5,6,1,0,0,7.0,0,0,0,0,0,1,1,0,KBVKIX,1,0,1,1,0,1,0,0,0,1
2,0,0,123,5,17,6,1,1,0,7.0,0,0,0,0,0,1,1,0,KBVKIX,1,0,1,1,0,1,0,0,0,1
1,0,0,32,5,8,4,1,0,1,8.83,0,0,0,0,1,1,0,1,KBVMEL,0,1,1,0,1,1,1,1,1,0
2,0,0,63,5,9,2,1,0,0,8.83,0,0,1,0,0,1,0,1,KBVMEL,0,1,1,0,1,1,1,1,1,0
3,0,0,48,5,14,5,0,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,247,5,6,7,0,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,13,5,14,4,0,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
3,0,0,53,5,16,2,1,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
1,1,0,4,5,5,4,1,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,30,5,0,3,0,0,0,6.42,1,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,55,5,11,4,0,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
3,1,0,13,5,15,4,1,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
1,0,0,13,5,5,5,1,0,0,6.42,1,0,1,0,0,0,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,1,0,19,5,1,2,1,1,1,6.42,1,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
8,0,0,56,5,15,7,1,0,0,6.42,1,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
8,1,0,14,5,4,5,0,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,25,5,12,5,0,1,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
1,1,0,6,5,20,2,0,1,0,6.42,1,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,62,5,2,5,1,1,1,6.42,1,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,49,5,2,5,1,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,10,5,3,7,1,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
3,0,0,53,5,7,7,0,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,36,5,16,2,1,0,0,6.42,0,0,0,0,0,1,0,0,KBVPEK,0,1,1,1,0,0,0,0,0,0
2,0,0,55,5,23,6,1,0,0,5.62,0,0,0,0,0,1,1,1,KBVPER,0,1,1,1,0,0,0,0,0,1
2,0,0,38,5,13,3,1,1,1,5.62,0,0,1,0,0,1,0,1,KBVPER,0,1,1,1,0,0,0,0,0,1
2,0,0,137,5,5,6,0,0,0,5.62,0,0,1,0,0,1,0,1,KBVPER,0,1,1,1,0,0,0,0,0,1
2,1,0,15,5,20,1,0,1,0,5.62,0,0,1,0,0,1,0,1,KBVPER,0,1,1,1,0,0,0,0,0,1
2,0,0,128,5,23,7,1,0,0,5.62,0,0,1,0,0,1,0,1,KBVPER,0,1,1,1,0,0,0,0,0,1
2,0,0,123,5,13,6,0,0,0,5.62,0,0,1,0,0,1,0,1,KBVPER,0,1,1,1,0,0,0,0,0,1
2,0,0,61,5,11,6,0,0,1,5.62,0,0,1,0,0,1,0,1,KBVPER,0,1,1,1,0,0,0,0,0,1
2,0,0,49,5,6,3,0,1,1,5.62,0,0,1,0,0,1,0,1,KBVPER,0,1,1,1,0,0,0,0,0,1
1,0,0,41,5,5,3,1,0,0,5.62,1,0,1,0,0,1,0,1,KBVPER,0,1,1,1,0,0,0,0,0,1
2,0,0,71,5,0,4,1,0,1,5.33,1,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,0,0,175,5,0,3,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,0,0,35,5,2,3,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,0,0,54,5,3,6,1,0,1,5.33,1,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
5,1,0,49,5,12,4,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,0,0,168,5,9,3,0,0,0,5.33,1,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,0,0,27,5,1,2,1,0,1,5.33,1,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,0,0,42,5,15,7,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
3,0,0,64,5,13,3,1,1,1,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,0,0,46,5,15,6,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,0,0,15,5,5,7,1,1,1,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,0,0,81,5,4,2,0,0,0,5.33,1,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
4,0,0,37,5,5,5,1,0,0,5.33,1,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,1,0,15,5,9,2,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,0,0,24,5,13,7,0,0,0,5.33,0,0,0,0,1,0,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,0,0,17,5,7,3,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,1,0,71,5,14,5,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
3,0,0,50,5,10,1,0,0,0,5.33,0,0,0,0,1,0,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,0,0,2,5,13,5,0,0,0,5.33,1,0,1,0,0,0,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,1,0,343,5,9,7,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
7,0,0,33,5,8,1,1,1,1,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,1,0,22,5,12,6,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
7,1,0,14,5,14,1,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,1,0,25,5,18,4,0,0,0,5.33,0,0,1,0,0,0,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,1,0,39,5,12,1,1,0,0,5.33,1,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,0,0,62,5,2,4,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,0,0,16,5,3,7,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
3,0,0,290,5,12,4,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
2,0,0,29,5,4,4,1,0,0,5.33,0,0,0,1,1,0,1,1,KBVPVG,0,1,1,1,0,0,0,0,1,0
3,0,0,15,5,8,3,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,1,0,6,5,19,5,0,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
6,0,0,49,5,10,5,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
4,0,0,41,5,6,5,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
9,0,0,19,5,5,3,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
3,0,0,22,5,6,3,1,0,0,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
4,0,0,312,5,11,4,0,0,1,5.33,0,0,0,0,0,1,0,0,KBVPVG,0,1,1,1,0,0,0,0,1,0
1,0,0,59,5,5,2,0,0,0,8.58,0,0,1,0,0,1,0,1,KBVSYD,0,1,1,1,0,0,0,0,1,1
1,0,0,48,5,5,7,1,1,0,8.58,0,0,1,0,0,1,0,1,KBVSYD,0,1,1,1,0,0,0,0,1,1
1,0,0,23,5,1,3,0,0,0,8.58,0,0,1,0,0,1,0,1,KBVSYD,0,1,1,1,0,0,0,0,1,1
1,0,0,37,5,9,7,0,0,1,4.67,0,0,1,0,1,1,1,1,KBVTPE,1,0,1,1,0,0,1,0,0,1
1,0,0,55,5,8,4,1,1,0,4.67,0,0,1,0,1,1,1,1,KBVTPE,1,0,1,1,0,0,1,0,0,1
1,0,0,1,5,2,4,1,0,1,4.67,0,0,1,0,1,1,1,1,KBVTPE,1,0,1,1,0,0,1,0,0,1
1,0,0,37,5,9,7,0,0,1,4.67,0,0,1,0,1,1,1,1,KBVTPE,1,0,1,1,0,0,1,0,0,1
2,1,0,36,5,13,4,0,0,0,4.67,0,0,1,0,1,1,1,1,KBVTPE,1,0,1,1,0,0,1,0,0,1
1,0,0,1,5,10,7,0,0,0,4.67,0,0,1,0,1,1,1,1,KBVTPE,1,0,1,1,0,0,1,0,0,1
3,0,0,68,5,12,7,1,1,1,5.13,0,0,0,0,0,1,0,0,KBVWUH,1,1,0,0,0,0,0,0,0,1
2,0,0,109,5,3,1,0,0,0,5.0,1,0,0,0,0,1,0,0,KBVXIY,1,1,0,0,0,0,0,0,1,0
1,0,0,35,5,11,1,0,0,0,5.0,0,0,0,0,0,1,0,0,KBVXIY,1,1,0,0,0,0,0,0,1,0
3,0,0,248,5,1,2,1,0,1,5.0,0,0,0,1,1,0,1,1,KBVXIY,1,1,0,0,0,0,0,0,1,0
1,0,0,247,5,7,3,0,1,1,5.0,0,0,0,0,0,1,0,0,KBVXIY,1,1,0,0,0,0,0,0,1,0
2,0,0,30,5,12,7,1,1,1,7.0,0,0,0,0,0,1,1,1,KCHKIX,0,1,1,1,0,0,0,1,0,0
1,0,0,1,5,7,2,1,1,0,7.0,1,0,0,0,0,1,1,1,KCHKIX,0,1,1,1,0,0,0,1,0,0
9,0,0,284,5,11,4,0,0,0,7.0,0,0,0,0,0,1,1,1,KCHKIX,0,1,1,1,0,0,0,1,0,0
4,0,0,34,5,15,5,1,1,0,7.0,0,0,0,0,0,1,1,1,KCHKIX,0,1,1,1,0,0,0,1,0,0
2,0,0,11,5,15,2,1,1,0,7.0,1,0,0,0,0,1,1,0,KCHKIX,0,1,1,1,0,0,0,1,0,0
8,0,0,93,5,7,1,1,1,0,7.0,1,0,0,0,0,1,1,1,KCHKIX,0,1,1,1,0,0,0,1,0,0
1,0,0,64,5,20,4,1,0,1,7.0,0,0,0,0,0,1,1,0,KCHKIX,0,1,1,1,0,0,0,1,0,0
1,1,0,0,5,5,3,1,0,0,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,34,5,13,2,0,0,0,8.83,0,0,0,0,1,0,0,0,KCHMEL,0,1,1,1,0,0,0,1,1,0
3,1,0,148,5,5,6,1,0,0,8.83,0,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
4,0,0,118,5,3,3,1,1,0,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,134,5,23,2,1,1,1,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
4,0,0,11,5,9,1,1,1,1,8.83,1,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
2,1,0,101,5,13,1,1,1,1,8.83,1,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
2,0,0,321,5,5,7,1,0,0,8.83,1,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
2,0,0,87,5,13,2,1,0,0,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
3,0,0,120,5,12,4,1,0,0,8.83,1,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,1,5,13,2,0,1,0,8.83,0,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,2,5,13,7,1,1,0,8.83,0,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
2,0,0,38,5,3,6,0,0,0,8.83,1,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,161,5,10,2,1,1,0,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,16,5,19,3,1,1,1,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,46,5,7,5,1,0,0,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,92,5,4,7,1,0,0,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,25,5,12,6,1,1,0,8.83,1,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,28,5,11,4,0,1,0,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,433,5,2,1,1,1,1,8.83,0,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
2,1,0,17,5,22,1,1,0,0,8.83,0,0,1,0,0,1,0,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
1,0,0,23,5,12,1,1,1,1,8.83,0,0,0,0,0,1,1,1,KCHMEL,0,1,1,1,0,0,0,1,1,0
5,0,0,140,5,23,3,1,1,1,8.83,0,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
2,0,0,27,5,5,1,1,1,1,8.83,0,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
1,0,0,232,5,7,2,1,0,1,8.83,0,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
2,0,0,13,5,13,1,1,0,0,8.83,0,0,1,0,0,1,0,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
1,0,0,104,5,5,5,0,0,0,8.83,1,0,1,0,0,1,0,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
4,0,0,126,5,7,6,1,0,1,8.83,0,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
2,0,0,350,5,7,3,1,1,0,8.83,1,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
5,0,0,140,5,12,3,1,0,1,8.83,0,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
1,0,0,36,5,8,2,0,0,1,8.83,0,0,1,0,0,1,0,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
2,0,0,16,5,0,7,1,0,0,8.83,1,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
1,0,0,5,5,6,4,1,1,1,8.83,0,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
1,0,0,14,5,11,1,1,1,0,8.83,1,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
4,0,0,140,5,10,3,1,0,1,8.83,0,0,0,0,0,1,1,1,KCHOOL,0,1,1,1,0,0,1,0,0,0
